NCAGE,NCAGESD,TOEC,Entity Name,Street (ST1/2),City (CIT),"Post Code, Physical Address (PSC)",Country,ISO (CTR),State/Province (STT),FIPS State (STE),Cage code requested for SAM,Remarks,Date Last Change International,Change Date,Creation Date,Load Date,National,NAC,IDN,BAR,NAI,CPV,UNS,SIC,Voice telephone number (TEL),Telefax number (FAX),Email (EMA),WWW (WWW),Post Office Box Number (POB),"City, Postal Address (PCC)","Post Code, Postal Address (PCS)",Replaced By (RP1-5),NMCRL Reference count
0552Z,A,G,"GREENLAND RAJAWALI UTAMA, PT","JL. JEND. GATOT SUBROTO KAV. 18 KUNINGAN BARAT, MAMPANG PRAPATAN",JAKARTA,12710,INDONESIA,IDN,JAKARTA,,0,,2016-09-29,2016-09-29 17:50:04,2016-09-22 09:11:39,,1,,,,,,,,+6221 22771888,+6221 22775858,cathy.catharina@fourseasons.com,www.fourseasons.com/jakarta,,,,,
0553Z,A,G,PT. CIMIGO,PONDOK INDAH PLAZA 2 BLOK BA KAV. 56 JL. SEKOLAH DUTA V PONDOK PINANG,JAKARTA SELATAN,12310,INDONESIA,IDN,DKI JAKARTA,,0,,2023-03-07,2023-03-07 08:50:08,2016-09-26 10:57:58,,1,,,,,,,,+6221 75911112,,wicaksonoeko@cimigo.com,www.cimigo.com,,,,,
0554Z,A,G,THE ALLIANCE OF INDEPENDENT JOURNALISTS ,"6 JL. KEMBANG RAYA KWITANG, SENEN",JAKARTA,10420,INDONESIA,IDN,JAKARTA,,0,,2019-04-01,2019-04-01 11:50:50,2016-10-04 13:16:00,,1,,,,,,,,+622122079779,+62213151261,indah@ajiindonesia.org,www.aji.or.id,,,,,
0555Z,A,G,LEMBAGA KAJIAN DAN ADVOKASI UNTUK INDEPENDENSI PERADILAN,JL. KUNINGAN MADYA KAV. 5-6,JAKARTA,12980,INDONESIA,IDN,JAKARTA,,0,,2016-12-01,2016-12-01 19:14:03,2016-10-13 15:38:12,,1,,,,,,,,+6221 83791616,+6221 8302088,office@leip.or.id,www.leip.or.id,,,,,
0556Z,A,G,INTERCONTINENTAL JAKARTA MIDPLAZA,JL. JEND. SUDIRMAN KAV. 10-11,JAKARTA,10220,INDONESIA,IDN,JAKARTA,,0,,2016-12-01,2016-12-01 19:17:50,2016-10-24 13:13:52,,1,,,,,,,,+6221 2510888,+6221 2511777,jakarta@ihg.com,www.intercontinental.com,,,,,
0557Z,A,E,PT. KEMENANGAN,JL. GUNUNG SAHARI 75,JAKARTA,10610,INDONESIA,IDN,JAKARTA,,0,,2016-12-01,2016-12-01 19:22:18,2016-11-14 14:02:52,,1,,,,,,,,"+6221 4207083, 4241371",+6221 4200052,info@kemenangan.co.id,http://kemenangan.co.id,,,,,
0558Z,A,G,"ASURANSI KRESNA MITRA, PT TBK",88 JL. YOS SUDARSO,JAKARTA,14350,INDONESIA,IDN,JAKARTA,,0,,2016-12-01,2016-12-01 19:24:46,2016-11-14 15:10:51,,1,,,,,,,,+221 65311150,+6221 65311160,tubagus.sehabuddin@kresnainsurance.com,www.kresnainsurance.com,,,,,
0559Z,A,E,PT. RISEA PROPULSION INDONESIA,EXECUTIVE INDUSTRIAL PARK BLOK C1 NO. 2-3,BATAM,29464,INDONESIA,IDN,KEPULAUAN RIAU,,0,,2019-11-04,2019-11-04 10:10:04,2016-11-24 14:27:48,,1,,,,,,,,+627784802280/81,+627787482281,info@riseapropulsion.com,www.riseapropulsion.com,,,,,
0560Z,A,G,PT. MULTI TARUNA SEJATI,"WISMA 46 KOTA BNI LANTAI 48,  JL. JEND. SUDIRMAN KAV. 1",JAKARTA PUSAT,10220,INDONESIA,IDN,DKI JAKARTA,,0,,2023-02-22,2023-02-22 09:59:27,2016-11-17 11:11:52,,1,,,,,,,,+622183792121,+622183793131,ADMINISTRATION@PT-MULTITARUNASEJATI.COM,HTTP://MULTITARUNASEJATI.COM,,,,,
0561Z,A,G,IKATAN DOKTER ANAK INDONESIA,5 JL. SALEMBA I,JAKARTA,10430,INDONESIA,IDN,JAKARTA,,0,,2016-12-01,2016-12-01 19:32:32,2016-12-01 15:50:56,,1,,,,,,,,+6221 3148610,+6221 3913982,ppidai@idai.or.id,www.idai.or.id,,,,,
0562Z,A,G,"ASURANSI BANGUN ASKRIDA, PT",JL. PRAMUKA RAYA KAV. 151 MATRAMAN,JAKARTA,13120,INDONESIA,IDN,JAKARTA,,0,,2016-12-16,2016-12-16 18:02:51,2016-12-16 17:53:02,,1,,,,,,,,+6221 42877210,+6221 42880516,syariah@askrida.co.id,www.askrida.com,,,,,
0563Z,A,G,"BAHANA SOLUSI INDOKARYA, PT",56 JL. RE MARTADINATA ANCOL PADEMANGAN,JAKARTA,14430,INDONESIA,IDN,JAKARTA,,0,,2019-10-29,2019-10-29 12:56:41,2016-12-22 09:27:30,,1,,,,,,,,+6221 6903090,+6221 6903099,contact@bsik.co.id,http://bahanaonline.com,,,,,
0564Z,A,G,PT FWD INSURANCE INDONESIA,"PACIFIC CENTURY PLACE, LANTAI 20 SCBD LOT 10 JL.JEND.SUDIRMAN KAV.52-53",JAKARTA,12190,INDONESIA,IDN,DKI - JAKARTA,,0,,2023-02-17,2023-02-17 10:31:27,2016-12-22 10:16:45,,1,,,,,,,,+622129898100AND+621500525,+6221 521735,RHEVA.CAROLINE@FWD.COM,WWW.FWD.CO.ID,,,,,
0565Z,A,G,"SINAR SURYA AGUNG, CV",JL. ALBRATO S KAV. 2,SURABAYA,60255,INDONESIA,IDN,EAST JAVA,,0,,2016-12-30,2016-12-30 08:50:48,2016-12-22 12:54:20,,1,,,,,,,,+6231 5667754,+6231 5612166,ciptapsd@yahoo.com,,,,,,
0566Z,A,G,YAYASAN TRISAKTI ARUM LESTARI,JL. SURYATMAJAN DN I/48,YOGYAKARTA,55213,INDONESIA,IDN,YOGYAKARTA,,0,,2017-01-13,2017-01-13 20:15:42,2016-12-30 08:58:05,,1,,,,,,,,+6281328349966,+6274 581853,wahyu_trisakti@yahoo.com,,,,,,
0567Z,A,G,CENTER FOR PESANTREN STUDIES,2 JL. PAGENTONGAN,BOGOR,16117,INDONESIA,IDN,WEST JAVA,,0,,2017-01-03,2017-01-03 10:50:33,2017-01-03 10:40:25,,1,,,,,,,,+6282114658992,,,,,,,,
0568Z,A,G,YAYASAN SIKLUS SEHAT INDONESIA,"15 JL. ANGGREK VI MALAKASARI, DUREN SAWIT",JAKARTA,13460,INDONESIA,IDN,JAKARTA,,0,,2017-01-05,2017-01-05 16:06:44,2017-01-04 14:42:15,,1,,,,,,,,+628111112214,,siklus.indonesi@gmail.com,www.siklusindonesia.com,,,,,
0569Z,A,G,THE WESTIN JAKARTA,JL. H.R. RASUNA SAID KAV. C-22,JAKARTA,12940,INDONESIA,IDN,JAKARTA,,0,,2017-03-20,2017-03-20 15:06:23,2017-01-17 11:27:30,,1,,,,,,,,+6221 27887788,+6221 27887789,,www.westinjakarta.com,,,,,
0570Z,A,G,"NETPOLITAN CIPTA CAKRABUANA, PT",RUKO GOLDEN BOULEVARD BLOK C31,TANGERANG,15322,INDONESIA,IDN,BANTEN,,0,,2018-11-02,2018-11-02 11:35:34,2017-01-17 11:34:58,,1,,,,,,,,+62215372909,,info@netpolitanteam.com,www.netpolitanteam.com,,,,,
0571Z,A,G,ACEH GREEN COMMUNITY,JL. BIREUEN TAKENGON,BIREUEN,24251,INDONESIA,IDN,ACEH,,0,,2017-01-17,2017-01-17 20:18:40,2017-01-17 20:15:03,,1,,,,,,,,+6285260809793,,acehgreencommunity@yahoo.com,www.aceh-greencommunity.com,,,,,
0572Z,A,G,YAYASAN MUDRA SWARI SARASWATI,JL. RAYA SANGGINGAN UBUD UBUD,GIANYAR,80571,INDONESIA,IDN,BALI,,0,,2021-11-03,2021-11-03 08:29:10,2017-01-17 21:16:09,,1,,,,,,,,+62361 977408,+62361 977408,,www.ubudwritersfestival.com,,,,,
0573Z,A,G,"MNC LIFE ASSURANCE, PT",JL. KEBON SIRIH KAV. 21-27,JAKARTA,10340,INDONESIA,IDN,JAKARTA,,0,,2017-01-17,2017-01-17 21:25:36,2017-01-17 21:21:37,,1,,,,,,,,+6221 39837005,+6221 39837011,,www.mnclife.com,,,,,
0574Z,A,G,YAYASAN PEDULI KONSERVASI ALAM INDONESIA,CLUSTER PELIKAN BLOK CE 3 NO. 18,BOGOR,16161,INDONESIA,IDN,WEST JAVA,,0,,2017-04-26,2017-04-26 09:19:44,2017-01-17 21:27:02,,1,,,,,,,,+62817274533,,yayasanpekaindonesia@gmail.com,,,,,,
0575Z,A,G,"PADI PADI CREATIVE, PT",JL. ASEM DUA NO. 80,JAKARTA,12410,INDONESIA,IDN,JAKARTA,,0,,2018-04-17,2018-04-17 09:50:22,2017-01-17 21:32:10,,1,,,,,,,,+6221 7503051,+6221 7503051,padipadicreative@yahoo.com,www.padipadi.tv,,,,,
0576Z,A,G,YAYASAN ATMA JAYA (ATMA JAYA FOUNDATION),"JL.JENDERAL SUDIRMAN 51,KEL.KARET SEMANGGI,KEC.SETIABUDI,KOTAADM JAKARTA",JAKARTA SELATAN,12930,INDONESIA,IDN,DKI JAKARTA,,0,,2023-08-14,2023-08-14 12:44:00,2017-01-19 19:58:21,,1,,,,,,,,+62215734354,+62215708811,rek@atmajaya.ac.id,www.atmajaya.ac.id,,,,,
0577Z,A,G,PERKUMPULAN LINGKAR PEMBARUAN DESA DAN AGRARIA,"JL. JAMBON, RT 05 RW 23 TRIHANGGO, GAMPING",SLEMAN,55291,INDONESIA,IDN,YOGYAKARTA,,0,,2017-01-19,2017-01-19 20:10:56,2017-01-19 20:07:49,,1,,,,,,,,+628112657272,,perhimpunankarsa@gmail.com,,,,,,
0578Z,A,G,ADNAN KELANA HARYANTO & HERMANTO,TCI LANTAI 19 RASUNA EPICENTRUM,JAKARTA,12940,INDONESIA,IDN,JAKARTA,,0,,2019-04-05,2019-04-05 11:48:39,2017-01-20 17:00:20,,1,,,,,,,,+62215208270,+62215208277,lawyers@akhh.com,www.akhh.com,,,,,
0579Z,A,G,LEMBAGA PENELITIAN DAN PENGABDIAN MASYARAKAT,JL. GUNUNG SALJU,MANOKWARI,98314,INDONESIA,IDN,,,1,,2024-06-07,2024-06-07 16:50:19,2017-01-20 17:08:26,,1,,,,,,,,,,lp2m@unipa.ac.id,https://lppm.unipa.ac.id,,,,,
0580Z,A,H,KEMENTERIAN KESEHATAN RI,"JL. HR. RASUNA SAID BLOK X-5, KAV. 4-9 GEDUNG KEMENTERIAN KESEHATAN",JAKARTA,12950,INDONESIA,IDN,JAKARTA,,0,,2017-05-17,2017-05-17 14:30:12,2017-01-24 10:45:15,,1,,,,,,,,+62215201590,+62215201591,,www.depkes.go.id,,,,,
0581Z,A,F,"TRIAXIAL SURYAPERKASA, PT","4 JL. CIMANUK, TEGALSARI",SURABAYA,60264,INDONESIA,IDN,EAST JAVA,,0,,2017-03-17,2017-03-17 13:09:29,2017-02-01 12:53:40,,1,,,,,,,,+6231 5670361,+6231 5678360,gmptsp@yahoo.com,,,,,,
0582Z,A,G,"DUTA DIGITAL NUSANTARA, PT","9 JL. CIKINI RAYA, CIKINI MENTENG CIK9 BUILDING",JAKARTA,10330,INDONESIA,IDN,DKI JAKARTA,,0,,2017-02-01,2017-02-01 13:22:24,2017-02-01 13:12:26,,1,,,,,,,,+62 8158306399,,donny@vhiearch.com,,,,,,
0583Z,A,G,"WIRA NIAGA SOLUSINDO, CV",JL.TANJUNG DUREN RAYA KAV.5-9 APT. MEDITERANIA GARDEN RESIDENCES 1 TOWER C,JAKARTA,11470,INDONESIA,IDN,DKI JAKARTA,,0,,2019-11-04,2019-11-04 10:18:33,2017-02-02 13:19:23,,1,,,,,,,,+622130049994,,oki.kusuma@wns.co.id,,,,,,
0584Z,A,F,"KAMADJAJA LOGISTICS, PT","JL. KALIANAK BARAT NO.66  KALIANAK, ASEMROWO",SURABAYA,60183,INDONESIA,IDN,EAST JAVA,,0,,2017-02-02,2017-02-02 15:05:18,2017-02-02 14:56:47,,1,,,,,,,,+62 31 7492356,+62 31 749 0203,,www.kamadjaja.com,,,,,
0585Z,A,G,WAHANA KONSERVASI MASYARAKAT,"171 JL. DR.SUTAMI SUNGAI PADI, PADANG ARO",SOLOK SELATAN,27778,INDONESIA,IDN,WEST SUMATRA,,0,,2017-02-17,2017-02-17 10:59:33,2017-02-03 08:10:38,,1,,,,,,,,+62 82173141766,,ec.kartika@yahoo.com,,,,,,
0586Z,A,G,"GANTARI PRAMANA PERSPEKTIF, PT","JL. JEND. SUDIRMAN KAV.52-53, SCBD SUDIRMAN OFFICE 8 BUILDING",JAKARTA,12190,INDONESIA,IDN,JAKARTA,,0,,2023-10-12,2023-10-12 08:18:58,2017-02-08 14:01:25,,1,,,,,,,,+622130497426,+622130497426,ema@gp-perspective.com,www.gp-perspective.com,,,,,
0587Z,A,G,"ASURANSI JASA INDONESIA (PERSERO), PT",4 JL. PINTU BESAR UTARA JAKARTA,DKI JAKARTA,11110,INDONESIA,IDN,,,0,,2023-05-05,2023-05-05 12:33:21,2017-02-13 11:24:25,,1,,,,,,,,+62216907451,+62216907885,ROBIN@ASURANSIJASINDO.CO.ID,,,,,,
0588Z,A,G,"EIDARA MATADATA PRESISI, PT",JL. TB SIMATUPANG KAV. 18 18 OFFICE PARK 22ND FLOOR PASAR MINGGU,JAKARTA,12520,INDONESIA,IDN,DKI JAKARTA,,0,,2017-02-22,2017-02-22 10:06:09,2017-02-22 09:46:29,,1,,,,,,,,+6221 80641906,,info@eidaramata.com,www.eidaramata.com,,,,,
0589Z,A,G,INDONESIAN CONSORTIUM FOR RELIGIOUS STUDIES,"JL. TEKNIKA UTARA, POGUNG",SLEMAN,55281,INDONESIA,IDN,YOGYAKARTA,,0,,2017-03-01,2017-03-01 11:42:20,2017-03-01 11:36:48,,1,,,,,,,,+62274 562570,+62274 562570,icrs@ugm.ac.id,www.icrs.ugm.ac.id,,,,,
0590Z,A,G,"MYINDO CYBER MEDIA, PT","27 - JL. PROF. DR. SOEPOMO, SH, TEBET 5TH FLOOR, SUITE 501 GEDUNG ANAKIDA",JAKARTA,12810,INDONESIA,IDN,JAKARTA,,0,,2017-04-13,2017-04-13 15:04:15,2017-03-07 15:51:09,,1,,,,,,,,+62 21 7224150,+62 21 7220871,edo@myindo.co.id,www.myindo.co.id,,,,,
0591Z,A,G,"TRIMITRA SISTEM SOLUSINDO, PT","JL. DR. SAHARJO NO. 111, GEDUNG GAJAH",JAKARTA,12810,INDONESIA,IDN,JAKARTA,,0,,2017-03-07,2017-03-07 16:02:40,2017-03-07 15:58:28,,1,,,,,,,,+6221 83791822,+6221 83791823,info@trimitrasis.co.id,www.trimitrasis.co.id,,,,,
0592Z,A,G,"WIRADIPA NUSANTARA, PT",JL. BATUNUNGGAL MULIA X NO. 9 KOMPLEK BATUNUNGGAL,BANDUNG,40267,INDONESIA,IDN,WEST JAVA,,0,,2017-03-08,2017-03-08 09:57:18,2017-03-08 09:51:19,,1,,,,,,,,+62 22 7510194,,sophia@wiradipa.com,www.wiradipa.com,,,,,
0593Z,A,G,"DEPTECH DIGITAL INDONESIA, PT","57 JL. KEUANGAN VI, CILANDAK BARAT",JAKARTA,12430,INDONESIA,IDN,JAKARTA,,0,,2017-04-12,2017-04-12 10:53:03,2017-03-10 15:10:29,,1,,,,,,,,+6221 7657157,,onie@deptechdigital.com,www.deptechdigital.com,,,,,
0594Z,A,G,"EDELMAN INDONESIA, PT","JL. ISKANDARSYAH RAYA NO.1A, MELAWAI,KEBAYORAN BARU,MENARA SENTRAYA, 21ST FL",JAKARTA,12160,INDONESIA,IDN,JAKARTA,,0,,2020-07-13,2020-07-13 11:10:46,2017-03-27 08:25:49,,1,,,,,,,,+622127883888,+622127883818,sefanya.maitimoe@edelman.com,www.edelman.id,,,,,
0595Z,A,G,"ILMUKOMPUTERCOM BRAINDEVS SISTEMA,PT","JL. GATOT SUBROTO KAV.71-73  MENARA BIDAKARA 1, 2ND FLOOR",JAKARTA,12870,INDONESIA,IDN,DKI JAKARTA,,0,,2017-03-31,2017-03-31 10:50:36,2017-03-31 10:28:20,,1,,,,,,,,+6221 83793383,,,,,,,,
0596Z,A,G,AMERICAN CORNER INSTITUT TEKNOLOGI BANDUNG,JL. GANESA 10,BANDUNG,40132,INDONESIA,IDN,JAWA BARAT,,0,,2017-04-05,2017-04-05 20:45:34,2017-04-05 20:42:28,,1,,,,,,,,+6222 2500089,+6222 2500089,americancorner@lib.itb.ac.id,,,,,,
0597Z,A,G,AMERICAN CORNER UNIVERSITAS ANDALAS,"LIMAU MANIS, PAUH",PADANG,25163,INDONESIA,IDN,WEST SUMATERA,,0,,2017-04-07,2017-04-07 11:44:48,2017-04-07 11:41:46,,1,,,,,,,,+62751 4782941,+62751 4782941,amcorunand@gmail.com,,,,,,
0598Z,A,G,PT. WIRA ADIRAJASA DIRGANTARA,"JALAN MARSMA HARDADI NO. 8,LT.IIB KELURAHAN HALIM PK, KEC. MAKASAR",JAKARTA TIMUR,13610,INDONESIA,IDN,DKI JAKARTA,,0,,2022-09-23,2022-09-23 10:45:45,2017-04-07 11:46:55,,1,,,,,,,,+6221 29388900,+6221 29388920,SALES@WIRA-FBO.COM,WWW.WIRA-FBO.COM,,,,,
0599Z,A,G,"PUSAKA PRIMA TRANSPORT, PT",60 - JL. MAMPANG PRAPATAN RAYA GEDUNG BLUE BIRD,JAKARTA,12790,INDONESIA,IDN,JAKARTA,,0,,2017-04-07,2017-04-07 11:54:52,2017-04-07 11:52:12,,1,,,,,,,,+6221 7944444,+6221 7985388,irni@bluebirdgroup.com,,,,,,
0600Z,A,G,YAYASAN EKOSISTEM LEUSER PEMBERDAYAAN EKONOMI DAERAH (YELPED),"JL. SKB NO. 387, PURWODADI, BADAR",ACEH TENGGARA,24652,INDONESIA,IDN,ACEH,,0,,2017-04-27,2017-04-27 08:02:43,2017-04-27 07:52:55,,1,,,,,,,,+62852 76683838,,syukasna_apandi@yahoo.com,,,,,,
0601Z,A,G,"RIVERA SOLUSINDO, CV",RUKAN ARIES NIAGA BLOK A1 NO. 2R,JAKARTA,11620,INDONESIA,IDN,JAKARTA,,0,,2017-04-27,2017-04-27 08:16:42,2017-04-27 08:04:51,,1,,,,,,,,+6221 58906929,+6221 58906928,info@riverasolusindo.com,www.riverasolusindo.com,,,,,
0602Z,A,G,HYATT REGENCY YOGYAKARTA,JL. PALAGAN TENTARA PELAJAR,SLEMAN,55581,INDONESIA,IDN,YOGYAKARTA,,0,,2017-05-02,2017-05-02 14:01:28,2017-05-02 13:53:40,,1,,,,,,,,+62274 869123,+62274 869577,yogyakarta.regency@hyatt.com,,,,,,
0603Z,A,G,"ASURANSI UMUM MEGA, PT",JL. KAPTEN P. TENDEAN KAV. 12-14A MENARA BANK MEGA 18TH FLOOR,JAKARTA,12790,INDONESIA,IDN,JAKARTA,,0,,2017-05-02,2017-05-02 14:06:12,2017-05-02 14:03:33,,1,,,,,,,,+6221 79175588,+6221 79193800,,,,,,,
0604Z,A,G,YAYASAN COCA COLA INDONESIA,"28 JL. JEND. SUDIRMAN BENDUNGAN HILIR, TANAH ABANG",JAKARTA,10210,INDONESIA,IDN,JAKARTA,,0,,2017-05-04,2017-05-04 15:08:38,2017-05-04 15:03:41,,1,,,,,,,,+6221 57988200,+6221 5740561,ccfi@coca-cola.com,www.coca-colafoundation-ind.org,,,,,
0605Z,A,G,LEMBAGA EKOLABEL INDONESIA,JL. TAMAN BOGOR BARU BLOK B-IV NO.12,BOGOR,16152,INDONESIA,IDN,WEST JAVA,,0,,2017-05-16,2017-05-16 10:10:20,2017-05-16 09:57:12,,1,,,,,,,,+62251 8340744,+62251 8325872,,www.lei.or.id,,,,,
0606Z,A,G,AMERICAN CORNER UNIVERSITAS TANJUNGPURA,JL. PROFESSOR DR H HADARI NAWAWI,PONTIANAK,78124,INDONESIA,IDN,KALIMANTAN BARAT,,0,,2017-05-16,2017-05-16 10:15:39,2017-05-16 10:13:57,,1,,,,,,,,+62561 571561,,amcor.untan@gmail.com,,,,,,
0607Z,A,G,PT TELEKOMUNIKASI SELULAR,JL. JEND. GATOT SUBROTO KAV. 52,JAKARTA SELATAN,12710,INDONESIA,IDN,DKI JAKARTA,,0,,2023-10-23,2023-10-23 10:41:26,2017-05-16 09:48:58,,1,,,,,,,,+628119890566,+622150884602,corporatecounsel_oss@telkomsel.co.id,https://telkomsel.com/enterprise,2800 JKP 10028,,,,
0608Z,A,G,"BASUKI MITRA INTERNUSA, PT",JL. TAMAN ARIES RUKAN ARIES NIAGA BLOK A1 NO. 2R,JAKARTA,11620,INDONESIA,IDN,JAKARTA,,0,,2017-05-22,2017-05-22 09:49:09,2017-05-22 09:42:46,,1,,,,,,,,+6221 58906929,+6221 58906928,info@mitrainternusa.com,www.mitrainternusa.com,,,,,
0609Z,A,F,"KHARISMA DATA TECHNOLOGY, PT",11 - JL. BEDUGUL 3A RUKAN DAAN MOGOT BARU,JAKARTA,11840,INDONESIA,IDN,JAKARTA,,0,,2017-05-22,2017-05-22 15:13:56,2017-05-22 15:08:41,,1,,,,,,,,+6221 54365720,+6221 54365722,rudy@kdt.co.id,www.kdt.co.id,,,,,
0610Z,A,G,AMERICAN CORNER UNIVERSITAS PATTIMURA,JL. IR. M. PUTUHENA,AMBON,97233,INDONESIA,IDN,MALUKU,,0,,2017-08-21,2017-08-21 11:33:00,2017-06-05 11:00:37,,1,,,,,,,,+62911 322626,,lewier_73@yahoo.com,,,,,,
0611Z,A,G,"SONAR ANALITIKA INDONESIA, PT",JL. TB SIMATUPANG KAV. 22-26,JAKARTA,12730,INDONESIA,IDN,JAKARTA,,0,,2017-07-26,2017-07-26 10:29:38,2017-06-14 08:37:09,,1,,,,,,,,+6221 71794334,+6221 71794334,amien.krisna@sonar.id,www.sonarplatform.com,,,,,
0612Z,A,G,PT.DWI JAVA,JL. GADING GRIYA LESTARI BLOK F1/22,JAKARTA,14140,INDONESIA,IDN,JAKARTA,,0,,2017-06-14,2017-06-14 09:14:45,2017-06-14 09:09:41,,1,,,,,,,,+6221 44835519,+6221 44836242,info@dwijavatravel.com,www.dwijavatravel.com,,,,,
0613Z,A,G,PT. LEMBAGA SURVEI INDONESIA,ARVA BUILDING 3RD FLOOR JL. RP. SOEROSO NO. 40 BC MENTENG,JAKARTA,10350,INDONESIA,IDN,DKI JAKARTA,,0,,2022-02-16,2022-02-16 10:54:58,2017-06-16 10:00:12,,1,,,,,,,,+62213917814,,finance@lsi.or.id,www.lsi.co.id,,,,,
0614Z,A,G,PT. KARYA SEJATI MAKMUR,JL. KENDANGSARI YKP III 30,SURABAYA,60234,INDONESIA,IDN,JAWA TIMUR,,0,,2017-06-20,2017-06-20 07:53:00,2017-06-20 07:46:50,,1,,,,,,,,+62 8001123777,+6231 8438283,marketing@pt-ksm.co.id,www.pt-ksm.co.id,,,,,
0615Z,A,G,"MEDIA NUSANTARA FILM, PT",JL. RAYA SANGGINGAN 1,GIANYAR,80571,INDONESIA,IDN,BALI,,0,,2017-06-20,2017-06-20 08:13:11,2017-06-20 07:56:35,,1,,,,,,,,+62361 979109,+62361 975378,info@jungle-run.com,www.jungle-run.com,,,,,
0616Z,A,G,"MITRA JUANG INDONESIA, CV",JL. JEND. SUDIRMAN KAV. 52-53 INDONESIA STOCK EXCHANGE,JAKARTA,12190,INDONESIA,IDN,JAKARTA,,0,,2017-07-17,2017-07-17 10:34:48,2017-07-12 14:21:32,,1,,,,,,,,+6221 5157777,+6221 5157799,nadia.sarah@sustain.id,,,,,,
0617Z,A,G,FAKULTAS TEKNOLOGI INDUSTRI INSTITUT TEKNOLOGI BANDUNG,JL. GANESHA 10,BANDUNG,40132,INDONESIA,IDN,JAWA BARAT,,0,,2017-07-12,2017-07-12 14:31:25,2017-07-12 14:28:23,,1,,,,,,,,+6222 2504551,+6222 2504551,kmuslim@ti.itb.ac.id,,,,,,
0618Z,A,G,"GARUDA TAWAKAL ABADI, PT",PERUM. PUCANG INDAH BLOK K NO. 9,SIDOARJO,61219,INDONESIA,IDN,EAST JAVA,,0,,2017-07-17,2017-07-17 10:42:27,2017-07-17 10:37:43,,1,,,,,,,,+6231 8962163,+6231 8662564,rosalienrahayu@yahoo.com,,,,,,
0619Z,A,G,YAYASAN LINGKARAN KECIL,"JALAN TUKAD BANYUPOH 108, PANJER DENPASAR SELATAN",DENPASAR,80113,INDONESIA,IDN,BALI,,0,,2017-07-17,2017-07-17 10:52:08,2017-07-17 10:45:40,,1,,,,,,,,+62 87860585899,,littlecirclefoundation@gamail.com,,,,,,
0620Z,A,G,"ISENTIA JAKARTA, PT",19-26 JL. GAJAH MADA GAJAH MADA TOWER,JAKARTA,10130,INDONESIA,IDN,JAKARTA,,0,,2017-07-25,2017-07-25 13:39:31,2017-07-17 10:54:22,,1,,,,,,,,+6221 6341101,+6221 6341101,id.sales@isentia.com,www.isentia.co.id,,,,,
0621Z,A,G,PT. PAS JAYA MANDIRI,GRAHA RAYA PAKU JAYA SERPONG RUKO VENICE BLOCK JE. 25,TANGERANG SELATAN,15324,INDONESIA,IDN,BANTEN,,0,,2017-07-18,2017-07-18 14:06:21,2017-07-18 13:54:19,,1,,,,,,,,+6221 53124689,,agus.priyanto@ptpjm.co.id,www.ptpjm.co.id,,,,,
0622Z,A,G,"CAHAYA UTAMA, PT","100 JL. JAGIR WONOKROMO, PERTOKOAN MANGGA DUA BL A-6/1",SURABAYA,60244,INDONESIA,IDN,EAST JAVA,,0,,2017-08-24,2017-08-24 09:24:25,2017-07-27 10:13:23,,1,,,,,,,,+6231 8480903,+6231 8481487,marketing_manager@cahaya-utama.com,www.cahaya-utama.com,,,,,
0623Z,A,G,DEWI ARUM,1 JL. ARIMBI,YOGYAKARTA,55198,INDONESIA,IDN,YOGYAKARTA,,0,,2017-08-01,2017-08-01 12:36:13,2017-08-01 12:33:45,,1,,,,,,,,+62 8121068929,,darum@bbg.gov,,,,,,
0624Z,A,G,YAYASAN MASYARAKAT DAN PERIKANAN INDONESIA,"JL. BYPASS NGURAH RAI, ISTANA REGENCY BLOK S7",DENPASAR,80223,INDONESIA,IDN,BALI,,0,,2017-08-15,2017-08-15 12:33:24,2017-08-15 12:24:29,,1,,,,,,,,+62361 728373,+62361 4719020,info@mdpi.or.id,www.mdpi.or.id,,,,,
0625Z,A,G,YAYASAN MASA DEPAN MAJU CEMERLANG,JALAN PARAK ANAU 2,PADANG,25171,INDONESIA,IDN,WEST SUMATRA,,0,,2017-08-22,2017-08-22 13:12:01,2017-08-22 13:08:55,,1,,,,,,,,+62 81266917121,,lizzie@aliquidfuture.com,,,,,,
0626Z,A,F,"CITAS OTIS ELEVATOR, PT",JL. TB SIMATUPANG,JAKARTA,12560,INDONESIA,IDN,JAKARTA,,0,,2017-08-30,2017-08-30 10:07:50,2017-08-30 09:59:28,,1,,,,,,,,+6221 80866666,+6221 27780773,,,,,,,
0627Z,A,G,"DIGITAL ANIMASI ASIA, PT",JL. SCIENTIA BOULEVARD KAV. U2,TANGERANG,15811,INDONESIA,IDN,BANTEN,,0,,2017-09-15,2017-09-15 13:11:28,2017-09-12 08:36:49,,1,,,,,,,,+6221 80636800,,info@digimasia.com,www.digimasia.com,,,,,
0628Z,A,G,PT MULTICLEAN JAYALESTARI,JL PANJANG JIWO 46-48,SURABAYA,60299,INDONESIA,IDN,JAWA TIMUR,,0,,2017-09-12,2017-09-12 10:07:48,2017-09-12 10:04:46,,1,,,,,,,,+6231 8490899,+6231 8438105,marketing@multicleanindonesia.com,www.multicleanindonesia.com,,,,,
